1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1/9,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,1,1,0,0,1,1,0,0,0,0,1/4,9/25,0,0,9/25,4/9
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,1,0,0,1/9,1,0,0,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,1,0,0,1/9,1,0,0,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1,0,0,1/9,1,0,0,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1,0,0,1/4,1,0,0,9/25,0,1/4,1/4,16/25,0,9/25,9/25,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1,1,1,1,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1,1,1,1,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,1,1,1,1,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,1,1,1,1,0,0,0,0,0,0,0,0,1/4,9/25,9/25,4/9
1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,1,0,1,0,0,1/9,0,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,1,0,1,0,0,1/9,0,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,1,0,1,0,0,1/9,0,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,1,0,1,0,0,1/4,0,9/25,0,1/4,0,9/25,1/4,16/25,9/25,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,1,1,0,0,0,0,1/9,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,1,1,0,0,0,0,1/9,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,1,1,0,0,0,0,1/9,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,1,1,0,0,0,0,1/4,9/25,0,0,1/4,9/25,1/4,9/25,16/25,1
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,1,0,0,1/9,0,1/9,1/9,1/4,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,1,0,0,1/4,0,1/4,1/4,16/25,0,1/4,1/4,16/25,1/4,16/25,16/25,1
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1/9,0,1/4,0,1/4,0,9/25,0,1/4,0,9/25,0,9/25,0,4/9
1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,0,0,1/4,9/25,0,0,9/25,4/9
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1,0,0,1/9,1,0,0,1/9,1,0,0,1/4,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,0,0,0,1,0,0,1/9,1,0,0,1/9,1,0,0,1/4,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1,0,0,1/9,1,0,0,1/4,1,0,0,1/4,1,0,0,9/25,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,1/4,1/4,16/25,0,9/25,9/25,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1/4,9/25,9/25,4/9
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1/9,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,1,0,1,0,0,1/9,0,1/4,1,0,1,0,0,1/4,0,9/25,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1/4,0,9/25,1/4,16/25,9/25,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1/9,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,1,1,0,0,0,0,1/9,1/4,1,1,0,0,0,0,1/4,9/25,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1/4,9/25,1/4,9/25,16/25,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,1,0,0,1/9,0,1/9,1/9,1/4,1,0,0,1/4,0,1/4,1/4,16/25,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1/4,1/4,16/25,1/4,16/25,16/25,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,1/4,9/25,9/25,4/9
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1/9,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,1,0,1,0,1,0,1,0,0,1/9,0,1/4,0,1/4,0,9/25,0,1/9,0,1/4,0,1/4,0,9/25,1/9,1/4,1/4,16/25,1/4,16/25,9/25,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1/9,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,0,0,1/9,1/4,0,0,1/4,9/25,1/9,1/4,1/4,16/25,1/4,9/25,16/25,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,1,0,0,1/9,1,0,0,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1/9,1/4,1/4,9/25,1/4,16/25,16/25,1
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,1,0,0,1/9,1,0,0,1/9,1,0,0,1/4,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1,1,1,1,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1/9,1/4,1/4,9/25,1/9,1/4,1/4,9/25,1/4,16/25,16/25,1
1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,1,0,1,0,0,1/9,0,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1/9,0,1/4,1/9,1/4,1/4,16/25,1/9,1/4,1/4,16/25,1/4,9/25,16/25,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,1,1,0,0,0,0,1/9,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1/9,1/4,1/9,1/4,1/4,16/25,1/9,1/4,1/4,16/25,1/4,16/25,9/25,1
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,1/9,1/4,1/4,9/25,1/4,9/25,9/25,4/9
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1/9,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,1/9,0,1/4,0,1/4,0,9/25,0,1/9,0,1/4,0,1/4,0,9/25,0,1/4,0,9/25,0,9/25,0,4/9
1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1/9,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,1/9,1/4,0,0,1/4,9/25,0,0,1/9,1/4,0,0,1/4,9/25,0,0,1/4,9/25,0,0,9/25,4/9
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,1,0,0,1/9,1,0,0,1/9,1,0,0,1/4,0,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,0,0,0,1,0,0,1/9,1,0,0,1/9,1,0,0,1/4,1,0,0,1/9,1,0,0,1/4,1,0,0,1/4,1,0,0,9/25,0,0,0,0,0,1/9,1/9,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,1/4,1/4,16/25,0,9/25,9/25,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1/4,9/25,9/25,4/9
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1/9,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,1,0,1,0,0,1/9,0,1/4,1,0,1,0,0,1/4,0,9/25,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1/4,0,9/25,1/4,16/25,9/25,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1/9,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,1,1,0,0,0,0,1/9,1/4,1,1,0,0,0,0,1/4,9/25,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1/4,9/25,1/4,9/25,16/25,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,1,0,0,1/9,0,1/9,1/9,1/4,1,0,0,1/4,0,1/4,1/4,16/25,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1/4,1/4,16/25,1/4,16/25,16/25,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1/9,0,1/9,1/9,1/4,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,1/9,1/4,1/4,9/25,0,0,0,0,0,0,0,0,1/9,1/4,1/4,9/25,1/4,9/25,9/25,4/9
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1/9,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,0,1,0,0,0,0,0,1/9,1,1,0,0,0,0,1/9,1/4,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,0,1,0,1,0,1,0,0,0,0,1/9,0,1/9,0,1/4,1,0,1,0,1,0,1,0,0,1/9,0,1/4,0,1/4,0,9/25,0,0,0,1/9,0,1/9,0,1/4,0,0,1/9,1/4,1/9,1/4,1/4,16/25,0,1/9,0,1/4,0,1/4,0,9/25,1/9,1/4,1/4,16/25,1/4,16/25,9/25,1
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1/9,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,0,0,1,0,0,0,0,1/9,1,0,1,0,0,1/9,0,1/4,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,1,0,0,1,1,0,0,0,0,0,1/9,0,0,1/9,1/4,1,1,0,0,1,1,0,0,0,0,1/9,1/4,0,0,1/4,9/25,0,0,0,1/9,0,0,1/9,1/4,0,1/9,0,1/4,1/9,1/4,1/4,16/25,0,0,1/9,1/4,0,0,1/4,9/25,1/9,1/4,1/4,16/25,1/4,9/25,16/25,1
1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,0,0,0,1,0,0,1/9,0,0,0,0,0,1/9,1/9,1/4,1,0,0,1/9,1,0,0,1/4,0,1/9,1/9,1/4,0,1/4,1/4,16/25,0,0,0,0,0,1/9,1/9,1/4,0,0,0,0,1/9,1/4,1/4,9/25,0,1/9,1/9,1/4,0,1/4,1/4,16/25,1/9,1/4,1/4,9/25,1/4,16/25,16/25,1
