1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,1,0,4,0,4,0,9,0,4,0,9,0,9,0,16,0,0,1,0,4,0,4,0,9,0,4,0,9,0,9,0,16
1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,1,4,0,0,4,9,0,0,4,9,0,0,9,16,0,0,0,0,1,4,0,0,4,9,0,0,4,9,0,0,9,16
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,1,0,0,1,4,0,0,4,4,0,0,4,9,0,0,9,0,1,1,4,0,4,4,16,0,4,4,16,0,9,9,36
1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,1,4,4,9,0,0,0,0,4,9,9,16,0,0,0,0,0,0,0,0,1,4,4,9,0,0,0,0,4,9,9,16
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,1,0,4,0,0,1,0,4,4,0,9,0,0,4,0,9,0,1,0,4,1,4,4,16,0,4,0,9,4,16,9,36
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,1,4,0,0,0,0,1,4,4,9,0,0,0,0,4,9,0,0,1,4,1,4,4,16,0,0,4,9,4,9,16,36
1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,0,0,1,0,1,1,4,4,0,0,4,0,4,4,16,0,1,1,4,1,4,4,9,0,4,4,16,4,16,16,36
1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,9,4,9,9,16
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,1,0,4,0,4,0,9,0,0,1,0,4,0,4,0,9,0,1,0,4,0,4,0,9,1,4,4,16,4,16,9,36
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,1,4,0,0,4,9,0,0,0,0,1,4,0,0,4,9,0,0,1,4,0,0,4,9,1,4,4,16,4,9,16,36
1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,1,0,0,1,4,0,0,4,0,1,1,4,0,4,4,16,0,1,1,4,0,4,4,16,1,4,4,9,4,16,16,36
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,1,4,4,9,0,0,0,0,0,0,0,0,1,4,4,9,0,0,0,0,1,4,4,9,1,4,4,9,4,16,16,36
1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,1,0,4,0,0,1,0,4,0,1,0,4,1,4,4,16,0,1,0,4,1,4,4,16,1,4,4,16,4,9,16,36
1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,1,4,0,0,0,0,1,4,0,0,1,4,1,4,4,16,0,0,1,4,1,4,4,16,1,4,4,16,4,16,9,36
1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16
1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,1,4,4,9,4,9,9,16,4,9,9,16,9,16,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,1,0,4,0,4,0,9,0,4,0,9,0,9,0,16,0,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,1,0,4,0,4,0,9,0,4,0,9,0,9,0,16
1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,1,4,0,0,4,9,0,0,4,9,0,0,9,16,0,0,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,1,4,0,0,4,9,0,0,4,9,0,0,9,16
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,1,0,0,1,4,0,0,4,4,0,0,4,9,0,0,9,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,1,1,4,0,4,4,16,0,4,4,16,0,9,9,36
1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,1,4,4,9,0,0,0,0,4,9,9,16,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,1,4,4,9,0,0,0,0,4,9,9,16
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,1,0,4,0,0,1,0,4,4,0,9,0,0,4,0,9,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,1,0,4,1,4,4,16,0,4,0,9,4,16,9,36
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,1,4,0,0,0,0,1,4,4,9,0,0,0,0,4,9,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,0,1,4,1,4,4,16,0,0,4,9,4,9,16,36
1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,1,0,0,1,0,1,1,4,4,0,0,4,0,4,4,16,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,0,4,4,16,4,16,16,36
1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,4,4,9,4,9,9,16
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,4,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,0,1,0,1,0,4,0,0,0,0,1,0,1,0,4,1,0,4,0,4,0,9,0,0,1,0,4,0,4,0,9,0,0,0,1,0,1,0,4,0,0,1,4,1,4,4,16,0,1,0,4,0,4,0,9,1,4,4,16,4,16,9,36
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,1,4,0,0,4,9,0,0,0,0,1,4,0,0,4,9,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,0,1,4,0,0,4,9,1,4,4,16,4,9,16,36
1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,1,0,0,1,4,0,0,4,0,1,1,4,0,4,4,16,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,1,1,4,0,4,4,16,1,4,4,9,4,16,16,36
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,4,4,9,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,0,0,0,1,4,4,9,1,4,4,9,4,16,16,36
1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,4,0,0,1,0,4,0,1,0,4,1,4,4,16,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,1,0,4,1,4,4,16,1,4,4,16,4,9,16,36
1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,1,4,0,0,0,0,1,4,0,0,1,4,1,4,4,16,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,4,1,4,4,16,1,4,4,16,4,16,9,36
1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16
1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,1,1,4,1,4,4,9,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,1,4,4,9,4,9,9,16
1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,4,1,4,0,0,0,0,1,4,0,0,1,4,1,4,4,16,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,0,1,0,1,0,4,0,1,0,4,0,4,0,9,0,0,1,4,1,4,4,16,1,4,4,16,4,16,9,36
1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,4,1,0,4,0,0,1,0,4,0,1,0,4,1,4,4,16,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,0,0,1,0,0,1,4,0,0,1,4,0,0,4,9,0,1,0,4,1,4,4,16,1,4,4,16,4,9,16,36
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4,1,4,4,9,0,0,0,0,0,0,0,0,1,4,4,9,0,0,0,0,1,0,0,1,1,0,0,1,4,0,0,4,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,0,0,0,0,1,1,4,0,1,1,4,0,4,4,16,0,0,0,0,1,4,4,9,1,4,4,9,4,16,16,36
1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,4,1,0,0,1,4,0,0,4,0,1,1,4,0,4,4,16,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,0,0,0,0,1,1,4,0,0,0,0,1,4,4,9,0,1,1,4,0,4,4,16,1,4,4,9,4,16,16,36
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,0,1,0,0,1,4,0,0,0,0,0,1,0,0,1,4,1,4,0,0,4,9,0,0,0,0,1,4,0,0,4,9,0,0,1,0,0,0,0,1,1,0,4,0,0,1,0,4,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,0,0,1,0,0,1,4,0,1,0,4,1,4,4,16,0,0,1,4,0,0,4,9,1,4,4,16,4,9,16,36
